"","pidp","birthy","sex","ypnpal","yppals","year","age","ypfpark","ypmkfrn","yppalo","ypsdqk"
"409",751447605,1980,1,5,2,1994,14,NA,NA,NA,NA
"410",750301809,1983,1,1,1,1994,11,NA,NA,NA,NA
"411",2830855,1981,1,3,1,1994,13,NA,NA,NA,NA
"412",2836979,1982,1,4,2,1994,12,NA,NA,NA,NA
"413",615830445,1981,2,6,3,1994,13,NA,NA,NA,NA
"414",2842419,1981,2,5,2,1994,13,NA,NA,NA,NA
"415",2843103,1983,2,5,2,1994,11,NA,NA,NA,NA
"416",751419045,1980,2,4,3,1994,14,NA,NA,NA,NA
"417",2867583,1980,1,6,2,1994,14,NA,NA,NA,NA
"418",2880499,1980,2,7,2,1994,14,NA,NA,NA,NA
"419",5129259,1980,1,5,2,1994,14,NA,NA,NA,NA
"420",411973245,1980,1,15,3,1994,14,NA,NA,NA,NA
"421",819540085,1982,1,8,2,1994,12,NA,NA,NA,NA
"422",272709313,1982,1,4,2,1994,12,NA,NA,NA,NA
"423",682832205,1979,2,11,2,1994,15,NA,NA,NA,NA
"424",683652285,1983,1,3,3,1994,11,NA,NA,NA,NA
"425",343858325,1983,2,4,2,1994,11,NA,NA,NA,NA
"426",273652409,1980,2,4,1,1994,14,NA,NA,NA,NA
"427",274501725,1981,2,6,1,1994,13,NA,NA,NA,NA
"428",272731693,1981,2,10,3,1994,13,NA,NA,NA,NA
"429",343663165,1980,1,5,4,1994,14,NA,NA,NA,NA
"430",478775773,1982,2,15,3,1994,12,NA,NA,NA,NA
"431",479448285,1980,1,6,1,1994,14,NA,NA,NA,NA
"432",546926045,1981,2,20,4,1994,13,NA,NA,NA,NA
"433",3067499,1983,1,10,4,1994,11,NA,NA,NA,NA
"434",614638473,1980,2,4,4,1994,14,NA,NA,NA,NA
"435",614638405,1981,2,3,4,1994,13,NA,NA,NA,NA
"436",615168125,1982,1,5,1,1994,12,NA,NA,NA,NA
"437",480007245,1981,1,2,3,1994,13,NA,NA,NA,NA
"438",479389125,1979,1,15,2,1994,15,NA,NA,NA,NA
"439",3127339,1981,1,3,2,1994,13,NA,NA,NA,NA
"440",206445285,1982,2,3,1,1994,12,NA,NA,NA,NA
"441",206079445,1979,2,4,3,1994,15,NA,NA,NA,NA
"442",207632565,1980,2,9,3,1994,14,NA,NA,NA,NA
"443",342697565,1980,2,3,3,1994,14,NA,NA,NA,NA
"444",683049125,1979,2,5,1,1994,15,NA,NA,NA,NA
"445",276043965,1980,2,1,2,1994,14,NA,NA,NA,NA
"446",272769093,1983,1,7,3,1994,11,NA,NA,NA,NA
"447",5152375,1983,1,1,4,1994,11,NA,NA,NA,NA
"448",68775209,1980,1,5,3,1994,14,NA,NA,NA,NA
"449",5523671,1981,2,11,1,1994,13,NA,NA,NA,NA
"450",751216409,1983,1,6,2,1994,11,NA,NA,NA,NA
"451",682780525,1983,1,15,4,1994,11,NA,NA,NA,NA
"452",751115085,1983,2,5,2,1994,11,NA,NA,NA,NA
"453",3242255,1981,2,4,1,1994,13,NA,NA,NA,NA
"454",343021925,1982,2,0,1,1994,12,NA,NA,NA,NA
"455",3255179,1979,2,1,4,1994,15,NA,NA,NA,NA
"456",3255863,1983,2,30,4,1994,11,NA,NA,NA,NA
"457",343189885,1979,2,5,3,1994,15,NA,NA,NA,NA
"458",343542193,1980,1,10,4,1994,14,NA,NA,NA,NA
"459",275825685,1983,1,1,2,1994,11,NA,NA,NA,NA
"460",3274899,1982,1,1,3,1994,12,NA,NA,NA,NA
"461",408792213,1980,1,4,3,1994,14,NA,NA,NA,NA
"462",3276939,1983,1,5,2,1994,11,NA,NA,NA,NA
"463",3276255,1981,1,8,3,1994,13,NA,NA,NA,NA
"464",547682205,1979,2,4,2,1994,15,NA,NA,NA,NA
"465",5799735,1983,1,3,2,1994,11,NA,NA,NA,NA
"466",546437805,1979,1,12,2,1994,15,NA,NA,NA,NA
"467",547485685,1982,1,4,2,1994,12,NA,NA,NA,NA
"468",3302095,1982,2,2,2,1994,12,NA,NA,NA,NA
"469",3330655,1983,1,6,2,1994,11,NA,NA,NA,NA
"470",275812765,1980,2,12,3,1994,14,NA,NA,NA,NA
"471",3342211,1979,1,5,1,1994,15,NA,NA,NA,NA
"472",752041925,1980,2,3,1,1994,14,NA,NA,NA,NA
"473",751325205,1982,2,4,4,1994,12,NA,NA,NA,NA
"474",751405445,1979,1,12,4,1994,15,NA,NA,NA,NA
"475",3369415,1981,1,6,2,1994,13,NA,NA,NA,NA
"476",139366685,1983,1,5,2,1994,11,NA,NA,NA,NA
"477",3373495,1982,1,6,2,1994,12,NA,NA,NA,NA
"478",3377575,1982,2,5,1,1994,12,NA,NA,NA,NA
"479",3393895,1980,1,6,2,1994,14,NA,NA,NA,NA
"480",344044645,1980,1,5,4,1994,14,NA,NA,NA,NA
"481",343988205,1980,1,15,3,1994,14,NA,NA,NA,NA
"482",3407495,1980,2,4,2,1994,14,NA,NA,NA,NA
"483",3424495,1980,1,17,3,1994,14,NA,NA,NA,NA
"484",3425179,1983,1,15,2,1994,11,NA,NA,NA,NA
"485",3431303,1979,1,3,3,1994,15,NA,NA,NA,NA
"486",3445575,1981,1,1,1,1994,13,NA,NA,NA,NA
"487",207190565,1982,2,2,1,1994,12,NA,NA,NA,NA
"488",207032125,1979,1,5,3,1994,15,NA,NA,NA,NA
"489",71948085,1982,2,2,2,1994,12,NA,NA,NA,NA
"490",3493851,1981,2,1,1,1994,13,NA,NA,NA,NA
"491",3516295,1982,1,9,2,1994,12,NA,NA,NA,NA
"492",750649297,1983,2,3,3,1994,11,NA,NA,NA,NA
"493",3517655,1980,1,0,2,1994,14,NA,NA,NA,NA
"494",749617733,1982,1,12,4,1994,12,NA,NA,NA,NA
"495",3519691,1979,2,3,3,1994,15,NA,NA,NA,NA
"496",3530579,1979,1,8,2,1994,15,NA,NA,NA,NA
"497",3531263,1982,1,2,1,1994,12,NA,NA,NA,NA
"498",342928765,1980,1,2,2,1994,14,NA,NA,NA,NA
"499",272854777,1981,1,7,2,1994,13,NA,NA,NA,NA
"500",274672405,1980,2,5,1,1994,14,NA,NA,NA,NA
"501",272854781,1983,2,4,1,1994,11,NA,NA,NA,NA
"502",3548939,1980,1,3,2,1994,14,NA,NA,NA,NA
"503",3563223,1980,2,19,3,1994,14,NA,NA,NA,NA
"504",3562539,1980,2,25,3,1994,14,NA,NA,NA,NA
"505",3569339,1979,2,5,2,1994,15,NA,NA,NA,NA
"506",816867013,1983,1,3,2,1994,11,NA,NA,NA,NA
"507",408867693,1983,1,15,3,1994,11,NA,NA,NA,NA
"508",411097405,1979,2,3,3,1994,15,NA,NA,NA,NA
"509",408868373,1979,1,8,3,1994,15,NA,NA,NA,NA
"510",3608095,1982,1,2,3,1994,12,NA,NA,NA,NA
"511",138885245,1980,1,2,3,1994,14,NA,NA,NA,NA
"512",139135485,1983,2,20,4,1994,11,NA,NA,NA,NA
"513",136875857,1981,2,1,1,1994,13,NA,NA,NA,NA
"514",136875853,1980,2,3,2,1994,14,NA,NA,NA,NA
"515",3626455,1983,1,3,1,1994,11,NA,NA,NA,NA
"516",479062725,1981,2,2,3,1994,13,NA,NA,NA,NA
"517",3678815,1979,2,20,1,1994,15,NA,NA,NA,NA
"518",3725055,1982,2,6,2,1994,12,NA,NA,NA,NA
"519",683332685,1979,2,5,2,1994,15,NA,NA,NA,NA
"520",3728459,1981,2,10,1,1994,13,NA,NA,NA,NA
"521",3743415,1980,2,5,2,1994,14,NA,NA,NA,NA
"522",3744099,1982,1,5,3,1994,12,NA,NA,NA,NA
"523",751412925,1983,2,NA,2,1994,11,NA,NA,NA,NA
"524",751421085,1979,1,4,1,1994,15,NA,NA,NA,NA
"525",3774015,1979,1,15,2,1994,15,NA,NA,NA,NA
"526",3774699,1981,2,10,3,1994,13,NA,NA,NA,NA
"527",750434405,1980,2,NA,2,1994,14,NA,NA,NA,NA
"528",751779445,1983,2,1,2,1994,11,NA,NA,NA,NA
"529",3800539,1982,2,NA,2,1994,12,NA,NA,NA,NA
"530",940445,1980,1,6,3,1994,14,NA,NA,NA,NA
"531",818507845,1982,2,2,2,1994,12,NA,NA,NA,NA
"532",818504445,1979,2,6,2,1994,15,NA,NA,NA,NA
"533",3804615,1982,1,50,2,1994,12,NA,NA,NA,NA
"534",819749525,1983,2,4,2,1994,11,NA,NA,NA,NA
"535",139675405,1982,2,7,3,1994,12,NA,NA,NA,NA
"536",137697293,1980,1,6,3,1994,14,NA,NA,NA,NA
"537",3832499,1979,2,3,1,1994,15,NA,NA,NA,NA
"538",3871935,1979,1,11,3,1994,15,NA,NA,NA,NA
"539",546929445,1979,1,2,1,1994,15,NA,NA,NA,NA
"540",3877375,1980,1,6,4,1994,14,NA,NA,NA,NA
"541",547825005,1982,2,2,4,1994,12,NA,NA,NA,NA
"542",68941813,1982,2,3,4,1994,12,NA,NA,NA,NA
"543",207036885,1983,1,3,3,1994,11,NA,NA,NA,NA
"544",275844725,1980,2,4,4,1994,14,NA,NA,NA,NA
"545",274384773,1981,1,8,3,1994,13,NA,NA,NA,NA
"546",5595731,1983,1,23,3,1994,11,NA,NA,NA,NA
"547",411391165,1983,1,2,2,1994,11,NA,NA,NA,NA
"548",683050485,1981,2,4,1,1994,13,NA,NA,NA,NA
"549",682779169,1980,1,2,2,1994,14,NA,NA,NA,NA
"550",4004535,1978,1,3,1,1994,16,NA,NA,NA,NA
"551",408966289,1980,1,10,3,1994,14,NA,NA,NA,NA
"552",274946445,1980,1,4,2,1994,14,NA,NA,NA,NA
"553",4028335,1980,2,6,2,1994,14,NA,NA,NA,NA
"554",818592165,1979,1,3,2,1994,15,NA,NA,NA,NA
"555",817408297,1979,1,4,1,1994,15,NA,NA,NA,NA
"556",4038539,1979,1,6,1,1994,15,NA,NA,NA,NA
"557",411722325,1980,2,5,2,1994,14,NA,NA,NA,NA
"558",411247005,1983,1,4,1,1994,11,NA,NA,NA,NA
"559",4052135,1980,1,3,2,1994,14,NA,NA,NA,NA
"560",4052819,1982,1,19,4,1994,12,NA,NA,NA,NA
"561",4055535,1979,2,3,3,1994,15,NA,NA,NA,NA
"562",4056219,1981,1,1,2,1994,13,NA,NA,NA,NA
"563",342841725,1982,1,7,1,1994,12,NA,NA,NA,NA
"564",342525525,1981,1,18,2,1994,13,NA,NA,NA,NA
"565",4069135,1983,1,3,1,1994,11,NA,NA,NA,NA
"566",613706805,1980,2,NA,3,1994,14,NA,NA,NA,NA
"567",614678525,1982,1,14,4,1994,12,NA,NA,NA,NA
"568",479147725,1983,1,6,3,1994,11,NA,NA,NA,NA
"569",478152889,1979,2,2,3,1994,15,NA,NA,NA,NA
"570",4122855,1979,2,6,3,1994,15,NA,NA,NA,NA
"571",4123539,1983,1,1,2,1994,11,NA,NA,NA,NA
"572",342241965,1983,2,5,2,1994,11,NA,NA,NA,NA
"573",342224285,1979,2,8,3,1994,15,NA,NA,NA,NA
"574",4131019,1981,1,0,3,1994,13,NA,NA,NA,NA
"575",615602645,1980,2,10,2,1994,14,NA,NA,NA,NA
"576",4148019,1981,2,6,2,1994,13,NA,NA,NA,NA
"577",4184059,1980,1,3,2,1994,14,NA,NA,NA,NA
"578",4193571,1982,1,31,2,1994,12,NA,NA,NA,NA
"579",4199011,1981,1,4,2,1994,13,NA,NA,NA,NA
"580",817542253,1982,1,2,2,1994,12,NA,NA,NA,NA
"581",478924005,1982,2,7,1,1994,12,NA,NA,NA,NA
"582",479416325,1980,1,4,2,1994,14,NA,NA,NA,NA
"583",477029533,1982,1,2,2,1994,12,NA,NA,NA,NA
"584",4250695,1983,1,2,2,1994,11,NA,NA,NA,NA
"585",4253419,1983,1,7,3,1994,11,NA,NA,NA,NA
"586",817033605,1980,2,6,2,1994,14,NA,NA,NA,NA
"587",751538045,1979,1,8,2,1994,15,NA,NA,NA,NA
"588",4296943,1983,2,1,3,1994,11,NA,NA,NA,NA
"589",749578289,1979,1,5,1,1994,15,NA,NA,NA,NA
"590",4307139,1981,1,9,2,1994,13,NA,NA,NA,NA
"591",613045169,1983,1,32,2,1994,11,NA,NA,NA,NA
"592",71300049,1982,2,2,2,1994,12,NA,NA,NA,NA
"593",614822073,1979,2,0,2,1994,15,NA,NA,NA,NA
"594",4335015,1980,1,10,4,1994,14,NA,NA,NA,NA
"595",4335699,1983,1,0,1,1994,11,NA,NA,NA,NA
"596",4345907,1983,2,1,2,1994,11,NA,NA,NA,NA
"597",751150445,1983,2,0,3,1994,11,NA,NA,NA,NA
"598",4347267,1982,1,1,4,1994,12,NA,NA,NA,NA
"599",4347951,1983,1,7,3,1994,11,NA,NA,NA,NA
"600",5832375,1981,2,4,2,1994,13,NA,NA,NA,NA
"601",341064213,1982,1,1,1,1994,12,NA,NA,NA,NA
"602",341064209,1979,2,10,2,1994,15,NA,NA,NA,NA
"603",4393495,1983,2,3,3,1994,11,NA,NA,NA,NA
"604",4394859,1980,2,9,3,1994,14,NA,NA,NA,NA
"605",681066253,1982,1,4,2,1994,12,NA,NA,NA,NA
"606",4395539,1983,1,8,2,1994,11,NA,NA,NA,NA
"607",682652689,1983,1,10,2,1994,11,NA,NA,NA,NA
"608",683045045,1980,1,2,4,1994,14,NA,NA,NA,NA
"609",4411175,1979,1,7,3,1994,15,NA,NA,NA,NA
"610",479869885,1982,2,13,2,1994,12,NA,NA,NA,NA
"611",479084485,1981,1,6,4,1994,13,NA,NA,NA,NA
"612",4443815,1980,1,2,1,1994,14,NA,NA,NA,NA
"613",275781485,1982,2,4,2,1994,12,NA,NA,NA,NA
"614",4466939,1979,1,5,3,1994,15,NA,NA,NA,NA
"615",4468975,1980,2,0,2,1994,14,NA,NA,NA,NA
"616",545675529,1981,2,7,2,1994,13,NA,NA,NA,NA
"617",4488699,1980,2,5,2,1994,14,NA,NA,NA,NA
"618",205085293,1979,2,3,1,1994,15,NA,NA,NA,NA
"619",207351725,1980,1,5,2,1994,14,NA,NA,NA,NA
"620",4504339,1981,1,3,2,1994,13,NA,NA,NA,NA
"621",206784605,1979,1,5,2,1994,15,NA,NA,NA,NA
"622",411716205,1978,2,10,2,1994,16,NA,NA,NA,NA
"623",5269347,1983,1,1,2,1994,11,NA,NA,NA,NA
"624",4519299,1980,1,5,2,1994,14,NA,NA,NA,NA
"625",4525423,1983,2,2,3,1994,11,NA,NA,NA,NA
"626",4524739,1979,2,3,3,1994,15,NA,NA,NA,NA
"627",4533575,1981,2,4,1,1994,13,NA,NA,NA,NA
"628",4549223,1980,1,5,3,1994,14,NA,NA,NA,NA
"629",4550579,1981,2,5,1,1994,13,NA,NA,NA,NA
"630",207075645,1979,2,2,2,1994,15,NA,NA,NA,NA
"631",4562819,1979,1,11,4,1994,15,NA,NA,NA,NA
"632",4567583,1981,2,5,3,1994,13,NA,NA,NA,NA
"633",4566899,1980,1,10,4,1994,14,NA,NA,NA,NA
"634",206715925,1983,2,4,3,1994,11,NA,NA,NA,NA
"635",4573699,1981,2,2,3,1994,13,NA,NA,NA,NA
"636",205104337,1983,2,11,1,1994,11,NA,NA,NA,NA
"637",205104333,1980,1,4,1,1994,14,NA,NA,NA,NA
"638",683030085,1981,1,5,4,1994,13,NA,NA,NA,NA
"639",546941005,1979,1,5,1,1994,15,NA,NA,NA,NA
"640",410798885,1981,2,4,2,1994,13,NA,NA,NA,NA
"641",4681139,1983,2,1,1,1994,11,NA,NA,NA,NA
"642",4680455,1980,1,2,2,1994,14,NA,NA,NA,NA
"643",4690659,1979,2,8,4,1994,15,NA,NA,NA,NA
"644",4726703,1981,2,9,2,1994,13,NA,NA,NA,NA
"645",4743695,1982,2,8,3,1994,12,NA,NA,NA,NA
"646",4748455,1981,1,3,4,1994,13,NA,NA,NA,NA
"647",5294499,1982,1,10,1,1994,12,NA,NA,NA,NA
"648",4785175,1981,2,2,4,1994,13,NA,NA,NA,NA
"649",4787215,1983,1,8,2,1994,11,NA,NA,NA,NA
"650",751476845,1979,2,3,3,1994,15,NA,NA,NA,NA
"651",4819859,1979,1,4,3,1994,15,NA,NA,NA,NA
"652",4820543,1983,1,1,2,1994,11,NA,NA,NA,NA
"653",4845699,1979,1,5,2,1994,15,NA,NA,NA,NA
"654",547543485,1983,2,6,2,1994,11,NA,NA,NA,NA
"655",547572725,1980,2,3,2,1994,14,NA,NA,NA,NA
"656",615368045,1981,1,10,3,1994,13,NA,NA,NA,NA
"657",139373485,1980,1,3,3,1994,14,NA,NA,NA,NA
"658",139165405,1979,2,11,3,1994,15,NA,NA,NA,NA
"659",2115499,1982,2,6,1,1994,12,NA,NA,NA,NA
"660",547836565,1980,2,4,2,1994,14,NA,NA,NA,NA
"661",764343,1980,1,3,4,1994,14,NA,NA,NA,NA
"662",69180621,1982,1,4,1,1994,12,NA,NA,NA,NA
"663",69180553,1981,1,4,1,1994,13,NA,NA,NA,NA
"664",5238743,1982,1,10,1,1994,12,NA,NA,NA,NA
"665",681196809,1981,2,3,1,1994,13,NA,NA,NA,NA
"666",1195455,1982,2,7,1,1994,12,NA,NA,NA,NA
"667",1893815,1983,2,5,2,1994,11,NA,NA,NA,NA
"668",1893139,1981,1,9,4,1994,13,NA,NA,NA,NA
"669",613203609,1979,2,10,4,1994,15,NA,NA,NA,NA
"670",280165,1979,2,8,2,1994,15,NA,NA,NA,NA
"671",3195335,1983,1,4,2,1994,11,NA,NA,NA,NA
"672",409210409,1981,1,1,3,1994,13,NA,NA,NA,NA
"673",5140143,1981,1,7,1,1994,13,NA,NA,NA,NA
"674",5873855,1979,1,3,1,1994,15,NA,NA,NA,NA
"675",468543,1983,2,2,1,1994,11,NA,NA,NA,NA
"676",2970255,1982,2,4,3,1994,12,NA,NA,NA,NA
"677",2969571,1980,1,10,4,1994,14,NA,NA,NA,NA
"678",615409525,1981,1,0,2,1994,13,NA,NA,NA,NA
"679",615410205,1982,1,13,1,1994,12,NA,NA,NA,NA
"680",3319099,1982,2,2,2,1994,12,NA,NA,NA,NA
"681",3318415,1980,1,9,2,1994,14,NA,NA,NA,NA
"682",5165303,1983,2,21,2,1994,11,NA,NA,NA,NA
"683",173411,1981,2,3,2,1994,13,NA,NA,NA,NA
"684",139633925,1981,2,3,2,1994,13,NA,NA,NA,NA
"685",139691725,1979,2,2,4,1994,15,NA,NA,NA,NA
"686",139829765,1983,2,2,2,1994,11,NA,NA,NA,NA
"687",71839965,1981,2,3,3,1994,13,NA,NA,NA,NA
"688",71489085,1983,1,6,3,1994,11,NA,NA,NA,NA
"689",139805285,1983,2,2,1,1994,11,NA,NA,NA,NA
"690",139070205,1981,1,5,1,1994,13,NA,NA,NA,NA
"691",547006285,1983,2,5,1,1994,11,NA,NA,NA,NA
"692",5890859,1980,1,25,4,1994,14,NA,NA,NA,NA
"693",544491653,1983,1,4,3,1994,11,NA,NA,NA,NA
"694",615087885,1982,1,2,4,1994,12,NA,NA,NA,NA
"695",409253313,1983,2,16,1,1994,11,NA,NA,NA,NA
"696",681257337,1980,1,1,1,1994,14,NA,NA,NA,NA
"697",817961129,1982,1,4,3,1994,12,NA,NA,NA,NA
"698",819357165,1981,2,3,1,1994,13,NA,NA,NA,NA
"699",3355143,1981,2,9,3,1994,13,NA,NA,NA,NA
"700",751500645,1979,1,4,1,1994,15,NA,NA,NA,NA
"701",411338125,1981,1,1,3,1994,13,NA,NA,NA,NA
"702",4872899,1981,2,4,1,1994,13,NA,NA,NA,NA
"703",140029685,1982,2,18,1,1994,12,NA,NA,NA,NA
"704",751732525,1983,2,4,2,1994,11,NA,NA,NA,NA
"705",751831805,1982,1,3,1,1994,12,NA,NA,NA,NA
"706",545270249,1983,2,8,4,1994,11,NA,NA,NA,NA
"707",547688325,1980,2,5,3,1994,14,NA,NA,NA,NA
"708",2033895,1980,2,6,2,1994,14,NA,NA,NA,NA
"709",2034579,1982,2,11,1,1994,12,NA,NA,NA,NA
"710",3610815,1983,1,3,2,1994,11,NA,NA,NA,NA
"711",547800525,1983,2,6,2,1994,11,NA,NA,NA,NA
"712",205551773,1982,1,1,1,1994,12,NA,NA,NA,NA
"713",2400419,1981,2,12,1,1994,13,NA,NA,NA,NA
"714",548026285,1979,2,2,2,1994,15,NA,NA,NA,NA
"715",1335535,1981,1,10,3,1994,13,NA,NA,NA,NA
"716",1329415,1983,2,10,2,1994,11,NA,NA,NA,NA
"717",1296091,1980,2,3,2,1994,14,NA,NA,NA,NA
"718",615548993,1983,1,3,3,1994,11,NA,NA,NA,NA
"719",744619,1980,1,3,1,1994,14,NA,NA,NA,NA
"720",411155885,1980,2,7,2,1994,14,NA,NA,NA,NA
"721",4043299,1983,2,4,2,1994,11,NA,NA,NA,NA
"722",71820245,1981,1,3,2,1994,13,NA,NA,NA,NA
"723",1918295,1979,2,4,2,1994,15,NA,NA,NA,NA
"724",1918979,1981,2,2,2,1994,13,NA,NA,NA,NA
"725",1919663,1983,1,13,2,1994,11,NA,NA,NA,NA
"726",1928491,1980,2,4,4,1994,14,NA,NA,NA,NA
"727",1929175,1983,1,40,3,1994,11,NA,NA,NA,NA
"728",817294045,1983,2,5,3,1994,11,NA,NA,NA,NA
"729",5484215,1982,1,2,2,1994,12,NA,NA,NA,NA
"730",615388453,1980,2,3,2,1994,14,NA,NA,NA,NA
"731",342874365,1980,1,20,1,1994,14,NA,NA,NA,NA
"732",343744085,1983,2,12,1,1994,11,NA,NA,NA,NA
"733",1870019,1980,1,8,3,1994,14,NA,NA,NA,NA
"734",477618409,1982,1,10,3,1994,12,NA,NA,NA,NA
"735",5479459,1979,1,1,4,1994,15,NA,NA,NA,NA
"736",4133739,1983,2,7,2,1994,11,NA,NA,NA,NA
"737",4133055,1981,2,2,1,1994,13,NA,NA,NA,NA
"738",71356485,1981,2,4,3,1994,13,NA,NA,NA,NA
"739",613823085,1979,2,3,4,1994,15,NA,NA,NA,NA
"740",615224565,1983,2,2,4,1994,11,NA,NA,NA,NA
"741",207931765,1981,2,8,1,1994,13,NA,NA,NA,NA
"742",205426649,1982,2,2,1,1994,12,NA,NA,NA,NA
"743",547549673,1980,1,7,3,1994,14,NA,NA,NA,NA
"744",1586451,1981,1,1,1,1994,13,NA,NA,NA,NA
"745",5568535,1981,1,2,4,1994,13,NA,NA,NA,NA
"746",137317173,1981,1,3,3,1994,13,NA,NA,NA,NA
"747",4032419,1980,1,3,2,1994,14,NA,NA,NA,NA
"748",4156175,1981,1,0,3,1994,13,NA,NA,NA,NA
"749",750601685,1980,2,2,1,1994,14,NA,NA,NA,NA
"750",683040285,1983,2,6,2,1994,11,NA,NA,NA,NA
"751",670495,1980,2,10,2,1994,14,NA,NA,NA,NA
"752",5516175,1980,1,20,4,1994,14,NA,NA,NA,NA
"753",819865125,1981,1,5,3,1994,13,NA,NA,NA,NA
"754",5962939,1982,2,5,2,1994,12,NA,NA,NA,NA
"755",4674335,1983,2,1,2,1994,11,NA,NA,NA,NA
"756",2499699,1983,2,1,2,1994,11,NA,NA,NA,NA
"757",2499015,1980,1,NA,1,1994,14,NA,NA,NA,NA
"758",5968391,1980,2,5,1,1994,14,NA,NA,NA,NA
"759",5633823,1980,1,3,2,1994,14,NA,NA,NA,NA
"760",410594885,1980,2,11,2,1994,14,NA,NA,NA,NA
"761",479706685,1982,2,4,2,1994,12,NA,NA,NA,NA
"762",5354339,1980,2,6,3,1994,14,NA,NA,NA,NA
"763",615777405,1983,1,2,1,1994,11,NA,NA,NA,NA
"764",1910823,1983,1,2,2,1994,11,NA,NA,NA,NA
"765",411669285,1982,2,2,1,1994,12,NA,NA,NA,NA
"766",1415775,1979,1,7,1,1994,15,NA,NA,NA,NA
"767",545355265,1980,1,2,3,1994,14,NA,NA,NA,NA
"768",3477535,1981,2,3,3,1994,13,NA,NA,NA,NA
"769",3478219,1982,1,7,4,1994,12,NA,NA,NA,NA
"770",343778765,1983,1,2,1,1994,11,NA,NA,NA,NA
"771",6008495,1981,2,9,2,1994,13,NA,NA,NA,NA
"772",6015975,1981,1,4,2,1994,13,NA,NA,NA,NA
"773",1126095,1981,2,6,2,1994,13,NA,NA,NA,NA
"774",17015,1981,2,5,2,1995,14,NA,NA,NA,NA
"775",612009533,1980,2,5,2,1995,15,NA,NA,NA,NA
"776",204012249,1980,1,4,1,1995,15,NA,NA,NA,NA
"777",55775,1983,2,0,1,1995,12,NA,NA,NA,NA
"778",22445,1984,2,6,3,1995,11,NA,NA,NA,NA
"779",76179,1982,2,2,1,1995,13,NA,NA,NA,NA
"780",76863,1984,1,5,2,1995,11,NA,NA,NA,NA
"781",71293249,1980,1,2,2,1995,15,NA,NA,NA,NA
"782",71026685,1982,1,1,3,1995,13,NA,NA,NA,NA
"783",204027893,1983,1,3,2,1995,12,NA,NA,NA,NA
"784",138055,1980,1,0,1,1995,15,NA,NA,NA,NA
"785",750800245,1980,2,8,3,1995,15,NA,NA,NA,NA
"786",751982765,1981,1,15,2,1995,14,NA,NA,NA,NA
"787",163215,1980,2,9,2,1995,15,NA,NA,NA,NA
"788",476032653,1981,2,1,1,1995,14,NA,NA,NA,NA
"789",476032657,1984,2,1,2,1995,11,NA,NA,NA,NA
"790",182255,1981,2,3,2,1995,14,NA,NA,NA,NA
"791",69833977,1982,1,3,2,1995,13,NA,NA,NA,NA
"792",410278005,1981,2,30,3,1995,14,NA,NA,NA,NA
"793",410884569,1984,1,17,1,1995,11,NA,NA,NA,NA
"794",216251,1982,2,4,4,1995,13,NA,NA,NA,NA
"795",218975,1981,1,11,2,1995,14,NA,NA,NA,NA
"796",242775,1982,2,2,2,1995,13,NA,NA,NA,NA
"797",750829489,1981,1,7,4,1995,14,NA,NA,NA,NA
"798",275368725,1980,1,8,1,1995,15,NA,NA,NA,NA
"799",275754285,1981,2,12,3,1995,14,NA,NA,NA,NA
"800",272050333,1983,1,3,2,1995,12,NA,NA,NA,NA
"801",408057133,1982,1,1,1,1995,13,NA,NA,NA,NA
"802",70800925,1982,1,20,3,1995,13,NA,NA,NA,NA
"803",70195113,1984,2,4,2,1995,11,NA,NA,NA,NA
"804",309415,1981,2,7,2,1995,14,NA,NA,NA,NA
"805",136065973,1984,1,13,1,1995,11,NA,NA,NA,NA
"806",136065981,1983,2,10,4,1995,12,NA,NA,NA,NA
"807",136065969,1981,1,30,2,1995,14,NA,NA,NA,NA
"808",136068697,1980,2,6,2,1995,15,NA,NA,NA,NA
"809",76165,1982,2,4,1,1995,13,NA,NA,NA,NA
"810",331863,1981,1,3,2,1995,14,NA,NA,NA,NA
"811",353615,1981,1,4,1,1995,14,NA,NA,NA,NA
"812",365175,1982,2,3,1,1995,13,NA,NA,NA,NA
"813",410735,1982,1,1,1,1995,13,NA,NA,NA,NA
"814",411419,1984,2,2,3,1995,11,NA,NA,NA,NA
"815",476089089,1983,2,1,1,1995,12,NA,NA,NA,NA
"816",751755645,1983,2,5,3,1995,12,NA,NA,NA,NA
"817",68097249,1980,1,8,2,1995,15,NA,NA,NA,NA
"818",454939,1982,2,7,2,1995,13,NA,NA,NA,NA
"819",454255,1981,1,12,1,1995,14,NA,NA,NA,NA
"820",204099973,1982,2,3,2,1995,13,NA,NA,NA,NA
"821",136102693,1980,2,7,2,1995,15,NA,NA,NA,NA
"822",275336089,1984,2,0,1,1995,11,NA,NA,NA,NA
"823",680107453,1983,2,10,3,1995,12,NA,NA,NA,NA
"824",680109493,1984,1,1,1,1995,11,NA,NA,NA,NA
"825",680109489,1982,1,3,1,1995,13,NA,NA,NA,NA
"826",275396617,1983,1,18,1,1995,12,NA,NA,NA,NA
"827",819711445,1984,1,3,2,1995,11,NA,NA,NA,NA
"828",547242925,1980,2,13,4,1995,15,NA,NA,NA,NA
"829",532463,1983,2,5,2,1995,12,NA,NA,NA,NA
"830",531779,1981,1,6,2,1995,14,NA,NA,NA,NA
"831",531095,1980,1,15,4,1995,15,NA,NA,NA,NA
